phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,9,0.17149994161792737,1.0524660730085644,طبيعي,High
future_forecast,2,10,0.19918293278666252,1.062017792927673,طبيعي,Medium
future_forecast,3,11,0.18417835269992794,1.7839163440407733,طبيعي,Medium
future_forecast,4,12,0.2028735168487246,0.8947381092822642,طبيعي,Medium
future_forecast,5,13,0.19022319705077909,1.7435208207290103,طبيعي,Medium
future_forecast,6,14,0.23293705080029767,1.818645650889318,طبيعي,Low
future_forecast,7,15,0.2414794448613957,0.9470577926773666,طبيعي,Low
future_forecast,8,1,0.22192909808266603,1.894043044955224,طبيعي,Low
future_forecast,9,2,0.21661755377011926,1.2060964894985786,طبيعي,Low
future_forecast,10,3,0.19391186622631854,1.0536985462200141,طبيعي,Low
