DayInCycle,AvailableCycles,AverageRelativeVolume,MedianRelativeVolume,HighLiquidityCount_L1,ProbabilityHighLiquidity_L1,HighLiquidityCount_L2,ProbabilityHighLiquidity_L2,HighLiquidityCount_L3,ProbabilityHighLiquidity_L3
1,11,1.3386779631672006,1.3022174983037496,6,46.15384615384615,4,30.76923076923077,2,15.384615384615385
2,11,1.2523176398092142,1.3099578221598411,6,46.15384615384615,3,23.076923076923077,1,7.6923076923076925
3,11,1.115761243002358,0.9151418399009246,2,15.384615384615385,2,15.384615384615385,2,15.384615384615385
4,11,1.2384033338326565,0.9959599352055372,3,23.076923076923077,2,15.384615384615385,1,7.6923076923076925
5,12,0.7851929265772694,0.7041205611986141,2,15.384615384615385,1,7.6923076923076925,0,0.0
6,11,1.0640038705563504,0.7878951360416749,4,33.33333333333333,4,33.33333333333333,1,8.333333333333332
7,11,1.2817224424602822,1.0960817758339096,4,33.33333333333333,3,25.0,3,25.0
8,11,1.1868717578232022,1.1173241393717805,3,25.0,1,8.333333333333332,1,8.333333333333332
9,11,1.2280605045740216,1.3838038843192337,7,58.333333333333336,2,16.666666666666664,1,8.333333333333332
10,11,0.860315997923981,0.7761097966904341,2,16.666666666666664,1,8.333333333333332,1,8.333333333333332
11,11,0.8439071161219793,0.7454800696246007,1,8.333333333333332,1,8.333333333333332,1,8.333333333333332
12,11,0.9003075091140436,0.5218908830644066,3,25.0,3,25.0,1,8.333333333333332
13,11,0.8016701447512812,0.7527844712545734,2,16.666666666666664,0,0.0,0,0.0
14,11,0.7765963120204321,0.4459869228258629,1,8.333333333333332,1,8.333333333333332,1,8.333333333333332
15,11,0.8022245578853141,0.5143439284785151,3,25.0,3,25.0,0,0.0
