DayInCycle,AvailableCycles,AverageRelativeVolume,MedianRelativeVolume,HighLiquidityCount_L1,ProbabilityHighLiquidity_L1,HighLiquidityCount_L2,ProbabilityHighLiquidity_L2,HighLiquidityCount_L3,ProbabilityHighLiquidity_L3
1,11,0.5580661641936774,0.414181732801127,2,15.384615384615385,1,7.6923076923076925,0,0.0
2,11,0.5041696588614989,0.4449978566616996,1,7.6923076923076925,1,7.6923076923076925,1,7.6923076923076925
3,11,0.38752220100834905,0.1689260526204654,1,7.6923076923076925,1,7.6923076923076925,1,7.6923076923076925
4,11,0.6220073112231308,0.4823050422799875,1,7.6923076923076925,1,7.6923076923076925,0,0.0
5,11,0.8793588076375691,0.5588673621460507,2,16.666666666666664,2,16.666666666666664,1,8.333333333333332
6,11,2.096692458304628,1.0480181595949014,5,41.66666666666667,5,41.66666666666667,5,41.66666666666667
7,11,0.9037041631232667,0.47173448287947284,4,33.33333333333333,4,33.33333333333333,2,16.666666666666664
8,11,1.0827631650551945,0.6055936512828415,4,33.33333333333333,3,25.0,2,16.666666666666664
9,11,0.9686246693642295,0.7453010078997548,4,33.33333333333333,3,25.0,2,16.666666666666664
10,11,0.9008711289853489,0.6170464634507251,4,33.33333333333333,3,25.0,1,8.333333333333332
11,11,1.1369880581517011,0.8792810298761234,3,25.0,3,25.0,3,25.0
12,11,1.1888247541645338,0.7922272047832586,5,41.66666666666667,5,41.66666666666667,2,16.666666666666664
13,11,0.5635865718434802,0.19630938358853553,2,16.666666666666664,1,8.333333333333332,1,8.333333333333332
14,11,2.507397033086621,1.075314249498257,5,41.66666666666667,5,41.66666666666667,5,41.66666666666667
15,11,1.6056059420439814,0.9373162636320531,5,41.66666666666667,4,33.33333333333333,3,25.0
