DayInCycle,AvailableCycles,AverageRelativeVolume,MedianRelativeVolume,HighLiquidityCount_L1,ProbabilityHighLiquidity_L1,HighLiquidityCount_L2,ProbabilityHighLiquidity_L2,HighLiquidityCount_L3,ProbabilityHighLiquidity_L3
1,11,1.4099450159778406,0.7205607010642134,5,38.46153846153847,5,38.46153846153847,3,23.076923076923077
2,11,1.1119199362749752,0.6906140042796121,4,30.76923076923077,3,23.076923076923077,2,15.384615384615385
3,11,0.7636709730306831,0.567638790928918,2,15.384615384615385,1,7.6923076923076925,0,0.0
4,11,0.8571635984656488,0.76665657475514,1,7.6923076923076925,1,7.6923076923076925,1,7.6923076923076925
5,12,0.8075602481935035,0.7693828830556028,1,7.6923076923076925,1,7.6923076923076925,0,0.0
6,11,0.8520062014064983,0.6286351736215993,1,8.333333333333332,1,8.333333333333332,1,8.333333333333332
7,11,1.4663399608227445,0.6619252241716937,4,33.33333333333333,4,33.33333333333333,3,25.0
8,11,1.2562427248560388,0.4704250904800886,5,41.66666666666667,3,25.0,3,25.0
9,11,0.8798787698725422,0.6950342832674233,2,16.666666666666664,2,16.666666666666664,1,8.333333333333332
10,11,0.9320507399534474,0.9965328564181432,2,16.666666666666664,1,8.333333333333332,0,0.0
11,11,1.2700330256324521,0.6608489717771053,2,16.666666666666664,2,16.666666666666664,2,16.666666666666664
12,11,1.8554591135553855,0.9842230254325326,5,41.66666666666667,3,25.0,3,25.0
13,11,1.433394707403764,1.0874104231953003,5,41.66666666666667,5,41.66666666666667,3,25.0
14,11,1.4230796200088145,0.8530380398985254,5,41.66666666666667,3,25.0,3,25.0
15,11,1.0465674583300368,0.5893569012290693,3,25.0,3,25.0,2,16.666666666666664
