DayInCycle,AvailableCycles,AverageRelativeVolume,MedianRelativeVolume,HighLiquidityCount_L1,ProbabilityHighLiquidity_L1,HighLiquidityCount_L2,ProbabilityHighLiquidity_L2,HighLiquidityCount_L3,ProbabilityHighLiquidity_L3
1,11,0.6594941601984444,0.5943513315978983,1,7.6923076923076925,1,7.6923076923076925,0,0.0
2,11,0.9939569434628858,0.9856642848557369,3,23.076923076923077,1,7.6923076923076925,1,7.6923076923076925
3,10,0.9685860185473864,0.9406623040466087,3,25.0,1,8.333333333333332,0,0.0
4,10,1.240334984639469,1.0558511229644574,3,25.0,2,16.666666666666664,1,8.333333333333332
5,11,0.9120057028734341,0.7883077046452415,1,8.333333333333332,1,8.333333333333332,1,8.333333333333332
6,11,1.103807685388494,0.8389418919146449,2,16.666666666666664,1,8.333333333333332,1,8.333333333333332
7,11,1.1337413558300362,1.0936548163044726,2,16.666666666666664,2,16.666666666666664,1,8.333333333333332
8,11,0.8324081426336325,0.8314105991142323,1,8.333333333333332,1,8.333333333333332,0,0.0
9,11,1.0102484837153893,0.7182451719651901,2,16.666666666666664,2,16.666666666666664,2,16.666666666666664
10,11,0.735405370672879,0.5959112072804114,1,8.333333333333332,1,8.333333333333332,0,0.0
11,11,1.3152065158052342,0.6045969804471578,3,25.0,2,16.666666666666664,2,16.666666666666664
12,11,1.1914454827327314,0.47574390378160974,3,25.0,2,16.666666666666664,2,16.666666666666664
13,11,0.7642993732408921,0.7997741490959375,0,0.0,0,0.0,0,0.0
14,11,1.0319924871132358,0.5077310788623663,3,25.0,3,25.0,2,16.666666666666664
15,11,0.6975840415789842,0.6460169096170847,1,8.333333333333332,1,8.333333333333332,1,8.333333333333332
