DayInCycle,AvailableCycles,AverageRelativeVolume,MedianRelativeVolume,HighLiquidityCount_L1,ProbabilityHighLiquidity_L1,HighLiquidityCount_L2,ProbabilityHighLiquidity_L2,HighLiquidityCount_L3,ProbabilityHighLiquidity_L3
1,11,1.141104494630379,0.9797779361378646,2,15.384615384615385,2,15.384615384615385,2,15.384615384615385
2,11,1.1040825646469286,1.025540398756184,2,15.384615384615385,2,15.384615384615385,1,7.6923076923076925
3,11,0.9835527421387731,0.7434626621437183,2,15.384615384615385,1,7.6923076923076925,1,7.6923076923076925
4,11,1.2982185706333167,1.216139070715742,4,30.76923076923077,2,15.384615384615385,2,15.384615384615385
5,11,1.096911901434857,0.9771261104051269,3,25.0,2,16.666666666666664,1,8.333333333333332
6,11,1.1790200354317153,0.9165742086683082,4,33.33333333333333,4,33.33333333333333,4,33.33333333333333
7,11,0.8985023601544463,0.6926055432924366,3,25.0,2,16.666666666666664,0,0.0
8,11,0.749045389455456,0.5913616646427371,1,8.333333333333332,1,8.333333333333332,1,8.333333333333332
9,11,0.9059391107510564,1.0449819267265257,5,41.66666666666667,1,8.333333333333332,0,0.0
10,11,1.0889016465396937,0.9164681711399782,4,33.33333333333333,4,33.33333333333333,2,16.666666666666664
11,11,1.079955092087101,0.9843983823843797,4,33.33333333333333,3,25.0,1,8.333333333333332
12,11,1.0959015416626547,1.0170106908474177,4,33.33333333333333,1,8.333333333333332,1,8.333333333333332
13,11,1.1707595645356634,0.7913981685602849,3,25.0,3,25.0,2,16.666666666666664
14,11,1.0414244891071536,0.8017877253680462,3,25.0,2,16.666666666666664,1,8.333333333333332
15,11,0.9071860055781069,0.7921230632941764,3,25.0,1,8.333333333333332,1,8.333333333333332
