DayInCycle,AvailableCycles,AverageRelativeVolume,MedianRelativeVolume,HighLiquidityCount_L1,ProbabilityHighLiquidity_L1,HighLiquidityCount_L2,ProbabilityHighLiquidity_L2,HighLiquidityCount_L3,ProbabilityHighLiquidity_L3
1,11,0.6725117533847401,0.25804936794189154,3,23.076923076923077,2,15.384615384615385,1,7.6923076923076925
2,11,1.23932788316154,0.1664221200560827,5,38.46153846153847,5,38.46153846153847,3,23.076923076923077
3,11,1.1879869573887039,0.050626404395929636,4,30.76923076923077,3,23.076923076923077,3,23.076923076923077
4,11,0.7999496501216505,0.3912836420269522,3,23.076923076923077,1,7.6923076923076925,1,7.6923076923076925
5,11,0.8156275735784657,0.1715115608935199,3,25.0,3,25.0,2,16.666666666666664
6,11,1.1697361943474347,0.16828769993713766,4,33.33333333333333,4,33.33333333333333,2,16.666666666666664
7,11,0.9545650235964718,0.5672281507010888,3,25.0,3,25.0,3,25.0
8,11,0.7396935658878573,0.4015617494194005,1,8.333333333333332,1,8.333333333333332,1,8.333333333333332
9,11,1.9074929626700516,1.2216644164008845,5,41.66666666666667,5,41.66666666666667,5,41.66666666666667
10,11,0.8093720783487522,0.25546372819100094,2,16.666666666666664,2,16.666666666666664,2,16.666666666666664
11,11,1.1006652464024949,0.2812664945807394,3,25.0,3,25.0,2,16.666666666666664
12,11,1.1577947165760003,1.015780507486775,5,41.66666666666667,3,25.0,1,8.333333333333332
13,11,0.9945773858040781,0.4248002786448454,4,33.33333333333333,4,33.33333333333333,3,25.0
14,11,1.2641290591811434,0.9126512267228118,4,33.33333333333333,3,25.0,1,8.333333333333332
15,11,0.3933597138307316,0.14665634123933988,1,8.333333333333332,1,8.333333333333332,1,8.333333333333332
