DayInCycle,AvailableCycles,AverageRelativeVolume,MedianRelativeVolume,HighLiquidityCount_L1,ProbabilityHighLiquidity_L1,HighLiquidityCount_L2,ProbabilityHighLiquidity_L2,HighLiquidityCount_L3,ProbabilityHighLiquidity_L3
1,11,1.180421147848203,1.2885331423433033,6,46.15384615384615,3,23.076923076923077,1,7.6923076923076925
2,11,0.7809332142373246,0.6998605874471271,1,7.6923076923076925,1,7.6923076923076925,0,0.0
3,10,0.8014112521696338,0.7157183568529109,2,16.666666666666664,1,8.333333333333332,0,0.0
4,10,0.750939925936968,0.6317833787326315,1,8.333333333333332,1,8.333333333333332,0,0.0
5,11,0.8180501874113144,0.7130167301523849,2,16.666666666666664,2,16.666666666666664,0,0.0
6,11,0.8906232796073916,0.7571154029466063,2,16.666666666666664,1,8.333333333333332,1,8.333333333333332
7,11,0.8891609776977526,0.7532133019297318,2,16.666666666666664,2,16.666666666666664,0,0.0
8,11,1.0986996544506327,0.8899247123824454,3,25.0,2,16.666666666666664,1,8.333333333333332
9,11,1.3652856653958205,0.8711671714866603,5,41.66666666666667,5,41.66666666666667,3,25.0
10,11,1.3250450099687503,1.0522585176207988,5,41.66666666666667,4,33.33333333333333,4,33.33333333333333
11,11,1.4923311175456755,1.4304258411953903,6,50.0,5,41.66666666666667,3,25.0
12,11,1.0229241907228253,0.9834468850236674,2,16.666666666666664,2,16.666666666666664,1,8.333333333333332
13,11,1.0507519185288348,1.1069084258868638,3,25.0,2,16.666666666666664,0,0.0
14,11,0.9399101545269918,0.7583844514748059,2,16.666666666666664,2,16.666666666666664,1,8.333333333333332
15,11,0.7825648864134963,0.5791814371304396,2,16.666666666666664,1,8.333333333333332,0,0.0
