DayInCycle,AvailableCycles,AverageRelativeVolume,MedianRelativeVolume,HighLiquidityCount_L1,ProbabilityHighLiquidity_L1,HighLiquidityCount_L2,ProbabilityHighLiquidity_L2,HighLiquidityCount_L3,ProbabilityHighLiquidity_L3
1,11,1.2935956563600308,0.9376386633607466,4,30.76923076923077,3,23.076923076923077,1,7.6923076923076925
2,11,1.1711027972825396,0.7811452351442858,3,23.076923076923077,3,23.076923076923077,1,7.6923076923076925
3,10,1.1100835340993567,0.8484723525558486,4,33.33333333333333,4,33.33333333333333,2,16.666666666666664
4,10,1.6965638470976294,1.072321289344948,4,33.33333333333333,4,33.33333333333333,3,25.0
5,11,0.7143343892277412,0.7083259329295628,0,0.0,0,0.0,0,0.0
6,11,1.163392439745332,0.9287844065080978,2,16.666666666666664,2,16.666666666666664,1,8.333333333333332
7,11,1.2574062251479226,1.0912318435544774,4,33.33333333333333,3,25.0,1,8.333333333333332
8,11,1.1796863489170575,0.7336899790155028,1,8.333333333333332,1,8.333333333333332,1,8.333333333333332
9,11,0.9241860711107858,1.0421228193595813,1,8.333333333333332,0,0.0,0,0.0
10,11,1.0444612592731324,0.6569879624570456,3,25.0,2,16.666666666666664,2,16.666666666666664
11,11,1.0617514306412381,0.9387590165243461,3,25.0,2,16.666666666666664,1,8.333333333333332
12,11,1.0489870922441595,1.040224379705827,4,33.33333333333333,1,8.333333333333332,0,0.0
13,11,0.9397475654890514,0.9495333367884833,2,16.666666666666664,1,8.333333333333332,0,0.0
14,11,0.8194098323234247,0.6461265874218759,2,16.666666666666664,1,8.333333333333332,0,0.0
15,11,1.3216236801405263,0.7234881967963482,3,25.0,2,16.666666666666664,1,8.333333333333332
